virus_family	virus_genus	virus_name	virus_species	virus_acronym	virus_acronym_update	new_virus	host_species	host_subfamily	host_tribu	host_genus	life_form	dataset	tissue	country	source
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222632	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222634	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222635	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222639	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222640	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222641	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222642	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222643	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222644	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222645	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium sp	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphytic, Lithophytic, Terrestrial	LC222646	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Dendrobium sp	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	DQ531037	not_found	Australia	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Dendrobium moschatum	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	KJ666535	leaf	Paraguay	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Dendrobium sp	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	LC771578	not_found	South_Korea	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Dendrobium sp	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	LC771579	not_found	South_Korea	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Dendrobium sp	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	MT497517	not_found	Mexico	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Dendrobium sp	Higher Epidendroideae	Podochileae	Dendrobium	Epiphyte	MT497518	not_found	Mexico	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Maxillaria luteograndiflora	Higher Epidendroideae	Maxillarieae	Maxillaria	Epiphyte	MG970602	not_found	France	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Maxillaria luteograndiflora	Higher Epidendroideae	Maxillarieae	Maxillaria	Epiphyte	MG970603	not_found	France	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Miltonia sp	Higher Epidendroideae	Cymbidieae	Miltonia	Epiphyte	DQ531042	not_found	Brazil	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Orchidaceae	Higher Epidendroideae	not_found	not_found	not_found	MK522806	not_found	South Africa	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Orchidaceae	Higher Epidendroideae	not_found	not_found	not_found	MK522807	not_found	South Africa	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium hybrid cultivar	Higher Epidendroideae	not_found	not_found	not_found	DQ531036	not_found	Australia	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Cymbidium hybrid cultivar	Higher Epidendroideae	not_found	not_found	not_found	DQ531039	not_found	Costa Rica	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Oncidium maculatum	Higher Epidendroideae	Cymbidieae	Oncidium	Epiphyte	DQ531040	not_found	Brazil	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Oncidium sp	Higher Epidendroideae	Cymbidieae	Oncidium	Epiphyte	KJ666536	leaf	Paraguay	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Oncidium sp	Higher Epidendroideae	Cymbidieae	Oncidium	Epiphyte	LC222633	not_found	Japan	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Oncidium sp	Higher Epidendroideae	Cymbidieae	Oncidium	Epiphyte	MW465658	leaf	Netherlands	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Oncidium sp	Higher Epidendroideae	Cymbidieae	Oncidium	Epiphyte	MW465659	leaf	Netherlands	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KR074431	not_found	USA	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KR822590	not_found	USA	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Phalaenopsis sp	Higher Epidendroideae	Vandeae	Phalaenopsis	Epiphyte or Lithophyte	KX932045	not_found	USA	NCBI
Rhabdoviridae	Dichorhavirus	Dichorhavirus orchidaceae	Dichorhavirus orchidaceae	OFV	OFV	known_virus	Trichopilia sp	Higher Epidendroideae	Cymbidieae	Trichopilia	Epiphyte, Terrestrial, Rupicolous	DQ531038	not_found	Costa Rica	NCBI
Benyviridae	Benyivirus-like	orchis hatagirea associated beny-like virus	not_found	OhaBLV1	OhaBLV1	new_species	Orchis hatagirea	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	SRR8863096	tuber	India	SRA
Benyviridae	Benyivirus-like	orchis hatagirea associated beny-like virus	not_found	OhaBLV1	OhaBLV1	new_species	Orchis hatagirea	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	SRR8863097	tuber	India	SRA
Benyviridae	Benyivirus-like	orchis hatagirea associated beny-like virus	not_found	OhaBLV1	OhaBLV1	new_species	Orchis hatagirea	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	SRR8863098	leaf	India	SRA
Benyviridae	Benyivirus-like	orchis hatagirea associated beny-like virus	not_found	OhaBLV1	OhaBLV1	new_species	Orchis hatagirea	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	SRR8863099	leaf	India	SRA
Benyviridae	Benyivirus-like	orchis militaris associated beny-like virus	not_found	OmaBLV1	OmaBLV1	new_species	Orchis militaris	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	SRR27827613	root	Poland	SRA
Benyviridae	Benyivirus-like	orchis militaris associated beny-like virus	not_found	OmaBLV1	OmaBLV1	new_species	Orchis militaris	Higher Epidendroideae	Orchideae	Orchis	Terrestrial	SRR27827638	root	Poland	SRA
Potyviridae	Potyvirus	Ornithogalum mosaic virus	Potyvirus ornithogalitessellati	OMV	OMV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AY845013	not_found	India	NCBI
Potyviridae	Potyvirus	Ornithogalum mosaic virus	Potyvirus ornithogalitessellati	OMV	OMV	known_virus	Vanilla planifolia	Vanilloideae	Vanilleae	Vanilla	Climbing_vine	AY845014	not_found	India	NCBI
Amalgaviridae	Amalgavirus	Ophrys amalgavirus 1	Ophrys amalgavirus 1	OpAV1	OpAV1	known_virus	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	MZ042633	not_found	Italy	NCBI
Partitiviridae	Deltapartitivirus			OphrDPV1	OphrDPV1	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189295	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV1	OphrDPV1	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189299	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV1	OphrDPV1	new_species	Ophrys sphegodes	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189310	flower	Italy	SRA
Partitiviridae	Deltapartitivirus			OphrDPV1	OphrDPV1	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189341	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV1	OphrDPV1	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189346	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV2	OphrDPV2	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189297	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV3	OphrDPV3	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189295	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV3	OphrDPV3	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189297	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV3	OphrDPV3	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189298	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV3	OphrDPV3	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189300	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV3	OphrDPV3	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189308	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV3	OphrDPV3	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189319	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV4	OphrDPV4	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189296	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV4	OphrDPV4	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189300	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV4	OphrDPV4	new_species	Ophrys insectifera subsp. aymoninii	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189303	flower	Italy	SRA
Partitiviridae	Deltapartitivirus			OphrDPV4	OphrDPV4	new_species	Ophrys sphegodes	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189312	flower	Italy	SRA
Partitiviridae	Deltapartitivirus			OphrDPV4	OphrDPV4	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189319	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV4	OphrDPV4	new_species	Ophrys sphegodes subsp. sphegodes	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189328	flower	Italy	SRA
Partitiviridae	Deltapartitivirus			OphrDPV4	OphrDPV4	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189341	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV4	OphrDPV4	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189346	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV4	OphrDPV4	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189347	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV5	OphrDPV5	new_species	Ophrys sphegodes subsp. sphegodes	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189334	flower	Italy	SRA
Partitiviridae	Deltapartitivirus			OphrDPV6	OphrDPV6	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189295	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV6	OphrDPV6	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189296	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV6	OphrDPV6	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189297	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV6	OphrDPV6	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189298	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV6	OphrDPV6	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189300	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV6	OphrDPV6	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189308	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV6	OphrDPV6	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189319	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV6	OphrDPV6	new_species	Ophrys mesaritica	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189341	flower	Greece	SRA
Partitiviridae	Deltapartitivirus			OphrDPV6	OphrDPV6	new_species	Ophrys fusca subsp. iricolor	Higher Epidendroideae	Orchideae	Ophrys	Terrestial	SRR10189348	flower	Greece	SRA
Potyviridae	Potyvirus	Ornithogalum mosaic virus	Potyvirus ornithogalitessellati	OrMV	OrMV	known_virus	Cryptostylis ovata	Higher Epidendroideae	Diurideae	Cryptostylis	Terrestrial	PQ213088	not_found	Australia	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Aranda sp	Higher Epidendroideae	Vandeae	× Aranda	not_found	AF406776	not_found	Singapore	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Aranda sp	Higher Epidendroideae	Vandeae	× Aranda	not_found	AF406778	not_found	Singapore	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945597	root	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945599	labellum	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945600	root	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945620	root	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945623	flower	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945624	flower	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945627	flower	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945629	flower	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945637	flower	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945638	flower	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945639	labellum	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	x Rhyncholaeliocattleya hybrid cultivar	Higher Epidendroideae	Epidendreae	× Rhyncholaeliocattleya	Terrestrial	SRR9945640	labellum	China	SRA
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Barkeria sp	Higher Epidendroideae	Epidendreae	Barkeria	Epiphyte	MW248355	not_found	Germany	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Bulbophyllum sp	Higher Epidendroideae	Podochileae	Bulbophyllum	Epiphyte	KP137377	not_found	China	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Calanthe discolor	Higher Epidendroideae	Arethuseae	Calanthe	Terrestrial	AB753720	not_found	South_Korea	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Calanthe sp	Higher Epidendroideae	Arethuseae	Calanthe	Terrestrial	KP137380	not_found	China	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Calanthe sylvatica	Higher Epidendroideae	Arethuseae	Calanthe	Terrestrial	MT770920	leaf	India	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cattleya sp	Higher Epidendroideae	Epidendreae	Cattleya	Epiphyte or Terrestrial	AF406769	not_found	South_Korea	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cattleya sp	Higher Epidendroideae	Epidendreae	Cattleya	Epiphyte or Terrestrial	KF836065	not_found	China	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cleisostoma racemiferum	Higher Epidendroideae	Vandeae	Cleisostoma	Epiphyte	KP137379	not_found	China	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cymbidium goeringii	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphyte	AF406770	not_found	South_Korea	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cymbidium goeringii	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphyte	AF406771	not_found	South_Korea	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cymbidium ensifolium	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphyte	AF406772	not_found	South_Korea	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cymbidium ensifolium	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphyte	AF406773	not_found	South_Korea	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cymbidium hookerianum	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphyte	FJ372909	not_found	India	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cymbidium dayanum	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphyte	KF836080	not_found	China	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cymbidium elegans	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphyte	KP137375	not_found	China	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cymbidium goeringii	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphyte	MG773324	not_found	China	NCBI
Virgaviridae	Tobamovirus	Odontoglossum ringspot virus	Tobamovirus odontoglossi	ORSV	ORSV	known_virus	Cymbidium goeringii	Higher Epidendroideae	Cymbidieae	Cymbidium	Epiphyte	MG773325	not_found	China	NCBI
